	logFC	AveExpr	t	P.Value	adj.P.Val	B
ATP6	-0.148377606177607	14.4799224299065	-5.07950774477497	1.60527658455193e-06	1.06663304392818e-05	4.6050835033041
C2orf68	0.35555525096525	6.95789813084112	5.0790781443689	1.60820419110827e-06	1.06823745057859e-05	4.60332770371907
AP3M1	0.333701625482626	8.44942542056075	5.07690496126618	1.62309374632105e-06	1.07778393410043e-05	4.59444717383687
ANO10	0.489611150579151	7.3184314953271	5.07681514387179	1.62371201209018e-06	1.07785077908084e-05	4.59408019237344
PIR	0.96834196911197	8.42725420560748	5.07608716915785	1.62873156456649e-06	1.08083830785636e-05	4.5911059340651
TRIM25	-0.229066733590733	6.89179542056075	-5.07500034469182	1.63625362088162e-06	1.08548408414269e-05	4.58666602021032
BTBD19	-0.661585142857143	6.46611728971963	-5.07483967941736	1.63736847493523e-06	1.08587774274049e-05	4.5860097167895
VDAC1	0.378258378378378	11.1768703738318	5.07430545720573	1.64108076060266e-06	1.08792967046925e-05	4.58382755731141
RXRB	0.265896007722008	8.98786579439252	5.07424413544409	1.6415074071333e-06	1.08792967046925e-05	4.58357708273375
BCAT2	0.707233660231659	7.48721028037383	5.0741109606332	1.64243434400434e-06	1.0880525575796e-05	4.58303312387821
PRIMPOL	0.336134606177606	7.07812925233645	5.07406737524406	1.64273782223889e-06	1.0880525575796e-05	4.58285509916911
RPRD2	0.391233494208494	8.89544579439252	5.07332974420019	1.64788212730161e-06	1.09111279551442e-05	4.57984238322888
TMCO1	0.421356366795366	9.19137261682243	5.07295356882414	1.65051164918965e-06	1.09250650294741e-05	4.57830606800756
OTUB1	0.332652054054054	8.16735878504673	5.07263119509774	1.65276834268658e-06	1.09365262053083e-05	4.5769895360701
LINC00920	-0.232088177606177	4.9231085046729	-5.07254652271072	1.65336156813914e-06	1.09369762690373e-05	4.57664375361722
TTC39A	1.06533008880309	5.56178897196262	5.07233619693266	1.65483603513325e-06	1.09432536029262e-05	4.57578484697726
CLNS1A	0.380097351351353	10.1861704672897	5.07064168606713	1.66676206742955e-06	1.10186200927469e-05	4.56886577041495
ALG6	0.460196042471042	8.10308607476636	5.07018730776559	1.6699742133029e-06	1.10363513226974e-05	4.56701067906487
LOC101928120	-0.241786861003862	6.65102411214953	-5.06966425212149	1.67367933045526e-06	1.10573281654189e-05	4.56487532399453
JRKL	-0.19392661003861	4.71221644859813	-5.0685173887166	1.68183131163881e-06	1.11076610318955e-05	4.56019376705672
PUF60	0.486668042471042	9.91088420560748	5.06760453116901	1.68834760615676e-06	1.11471625081193e-05	4.5564678958602
OPTC	-0.225574918918919	5.49162654205607	-5.0669408548615	1.69310059685147e-06	1.11750005796624e-05	4.55375932653557
PCP2	-0.273385652509652	5.55604065420561	-5.06485779301411	1.7081035103386e-06	1.12704523128298e-05	4.54525942260766
SFTPC	-0.215226752895753	6.32741177570093	-5.06467006112824	1.70946196444108e-06	1.12758428721955e-05	4.54449349006818
OR3A1	-0.207365162162162	4.36506271028037	-5.06314034717399	1.72057049457468e-06	1.13455224759415e-05	4.53825301319874
ATPSCKMT	0.457056077220076	6.15993	5.06293449696176	1.72207070377592e-06	1.13518203024469e-05	4.53741333388575
GHET1	0.251068702702702	3.94306785046729	5.06262768781439	1.72430905413085e-06	1.13629783997534e-05	4.53616187375018
LPL	0.94813245945946	5.49959411214953	5.06202593248662	1.72870744318601e-06	1.13883593156929e-05	4.53370747638464
ZNF146	0.506287536679536	6.33405803738318	5.06109096299745	1.73556307878479e-06	1.14299068793847e-05	4.52989434181035
ITPR1-DT	0.520713416988417	5.47419093457944	5.05778818037336	1.75999335284792e-06	1.15871329686074e-05	4.51642787537337
OSBP	-0.483983397683398	6.22975588785047	-5.05746793774477	1.7623798891351e-06	1.15991778796932e-05	4.51512243267077
ALAS2	-0.237046544401545	5.99904579439252	-5.0562154657281	1.77174397171675e-06	1.16571236862653e-05	4.5100173186592
STOML2	0.411680301158301	9.0717538317757	5.05560684979424	1.77631176038294e-06	1.16834858175029e-05	4.50753686057163
CAT	-0.739303142857143	12.6270437383178	-5.05490521655387	1.78159190177565e-06	1.17145152392094e-05	4.50467753021331
FGL2	-0.723798138996138	7.29090476635514	-5.05473308401174	1.78288961942531e-06	1.17193476751618e-05	4.50397608425025
RPL13P5	0.264523521235521	7.24266439252336	5.05453197902921	1.78440692857277e-06	1.17256200317448e-05	4.50315659310194
PPP1R3B	-0.191500138996139	4.80071710280374	-5.05412659539599	1.78746931667429e-06	1.17420381862541e-05	4.50150473887562
CEBPD	-0.599737706563707	11.745983364486	-5.05352161861542	1.79204901523487e-06	1.17684101839328e-05	4.49903973460854
ZNF501	0.226072857142857	3.40801813084112	5.0531779135447	1.79465596653414e-06	1.17796620214672e-05	4.49763937368123
NUP93	0.411414725868726	7.72604252336449	5.05314658705086	1.79489375692065e-06	1.17796620214672e-05	4.49751174273729
CENPN	0.782311837837838	6.62778495327103	5.0525782222096	1.79921338504892e-06	1.18042909673153e-05	4.49519618487921
NAGPA	0.425006714285714	7.59625177570093	5.05199836250427	1.80363081200426e-06	1.18295458359612e-05	4.49283396029952
IGHV1-69	-0.512146513513514	6.93576439252336	-5.05085884124909	1.81234260033403e-06	1.18829415331725e-05	4.48819227726756
MIR4296	-0.255635903474904	4.84512074766355	-5.05041417508832	1.81575323892829e-06	1.19015566406808e-05	4.48638116459753
GALM	-0.490134490347491	8.90939018691589	-5.05008504608323	1.81828172092833e-06	1.19143796590974e-05	4.48504069431568
SLC13A4	-0.184837135135134	6.38878364485981	-5.04991745147658	1.81957055793313e-06	1.19190743310474e-05	4.48435813876368
USB1	0.354799196911197	6.96008757009346	5.0492112122134	1.82501146724733e-06	1.19509555955844e-05	4.4814820198991
TRIM63	-0.228475895752896	4.98398411214953	-5.04911667175039	1.82574101439598e-06	1.19519744997743e-05	4.48109702797134
SHQ1	0.340126752895753	8.3604385046729	5.0488988932047	1.82742264285732e-06	1.19592234804717e-05	4.48021019716329
GBP2	0.919751335907335	8.85451485981308	5.04861933274878	1.82958354679587e-06	1.19696034490975e-05	4.47907181435681
RPAP3	0.281690501930502	4.63943728971963	5.04845203544954	1.83087788639029e-06	1.19743093926481e-05	4.4783905906478
TAFAZZIN	0.23864527027027	7.75504280373832	5.04820484921242	1.83279194064193e-06	1.19830641670102e-05	4.477384089675
TMEM131	0.309107629343629	9.05342345794393	5.0478433431816	1.83559472582816e-06	1.19976222757833e-05	4.47591215196087
ZCCHC2	-0.473539347490347	9.02593682242991	-5.04757027819304	1.83771458825848e-06	1.20077090009082e-05	4.47480036085268
MIS18A	0.502879872586873	6.79594710280374	5.04741065842485	1.83895485528015e-06	1.20120438853055e-05	4.47415048192195
NTN4	-0.780237621621621	7.60370579439252	-5.04727476271393	1.84001142580715e-06	1.20151765227369e-05	4.47359720348033
TTC38	-0.201068285714286	7.40086	-5.04687312866033	1.84313753333417e-06	1.20318169260661e-05	4.47196206564191
TUBB3	0.46819349034749	10.0574258878505	5.04617756913136	1.84856364495558e-06	1.20634563906471e-05	4.46913048300661
LRRC7	-0.172234911196911	3.35861700934579	-5.04467611072344	1.86032973816402e-06	1.21364368632605e-05	4.46301894743481
NAT10	0.289461409266409	8.12388943925234	5.04409933463271	1.86486897934593e-06	1.21622397826181e-05	4.46067153447597
DCAF8	0.532252281853282	5.99811485981308	5.04365640073982	1.86836220185931e-06	1.21812067913332e-05	4.45886895562943
RASAL3	-0.314732204633205	7.13198934579439	-5.04334122429922	1.870851738835e-06	1.21936202220658e-05	4.45758636191554
MYOG	-0.213445525096525	4.88685355140187	-5.04258461536324	1.8768412895488e-06	1.22288307301515e-05	4.45450758266416
TTC30B	0.502573799227799	4.46752308411215	5.04160132594788	1.88465323127062e-06	1.22758895489457e-05	4.45050682234027
CRYBB2	-0.181046	6.59915869158879	-5.04042667528652	1.89402700651683e-06	1.23330889254867e-05	4.44572808754197
SLC4A2	0.363104115830116	7.81612177570093	5.04016489330541	1.89612222076084e-06	1.23428724992572e-05	4.44466319442918
RRN3P3	-0.49642971042471	8.33311046728972	-5.03965359185772	1.90022101740539e-06	1.23656882707655e-05	4.44258338822365
CD163	-0.983503378378379	8.90346495327103	-5.0383299478649	1.91087200877065e-06	1.2431114873677e-05	4.43719984062616
ERVH-1	-0.27573438996139	7.94551869158879	-5.03784548742554	1.91478484435194e-06	1.2452679449964e-05	4.43522965161145
KRTAP1-5	-0.229044351351352	4.91409925233645	-5.0350186797353	1.9377721891915e-06	1.25982416695984e-05	4.4237359936786
LINC01419	2.0847866023166	4.60310962616822	5.03484941772324	1.93915710909415e-06	1.2603310748994e-05	4.42304790846256
PPP1R16A	0.751076208494209	9.50043691588785	5.03394352751543	1.94658560286304e-06	1.26476438670889e-05	4.41936551805556
PSG6	-0.281853478764478	5.5245414953271	-5.0327835696588	1.9561379831335e-06	1.2702123469692e-05	4.41465095150561
PLAAT3	-0.764421154440155	9.28433869158878	-5.03277721357433	1.95619045175289e-06	1.2702123469692e-05	4.41462511948815
TNFAIP2	-0.252542316602316	5.73475485981308	-5.03177857844127	1.96445109848801e-06	1.27517860582651e-05	4.41056677528318
CLSTN2	-0.356812111969112	4.84563205607477	-5.03153765127941	1.9664491142322e-06	1.27607779229577e-05	4.409587747643
LOC101928557	-0.257206115830116	4.52828728971963	-5.03136407443419	1.96788981841483e-06	1.2766148778402e-05	4.40888242148175
IGLL1	-0.135234034749035	5.48318102803738	-5.03127374035755	1.96864000644806e-06	1.27670381483259e-05	4.40851535661704
PSMD3	0.347371779922779	9.07478121495327	5.03093596423822	1.97144756947464e-06	1.27812653134309e-05	4.40714286784848
RB1CC1	0.658178891891892	9.27301242990654	5.03042188470108	1.9757280354302e-06	1.28050297571735e-05	4.40505411242963
CCDC18-AS1	0.38996066023166	8.7972585046729	5.02940057260854	1.98425882772819e-06	1.28563179304953e-05	4.4009048105853
CDC73	0.445515061776061	7.69023953271028	5.02763593202852	1.99908309271215e-06	1.29483378919558e-05	4.39373679561946
SHFL	-0.487008328185328	7.37233317757009	-5.02703762533973	2.00413374701647e-06	1.29770152822982e-05	4.39130680957902
LCN2	1.84244855212355	8.3467623364486	5.02674441148821	2.0066134708961e-06	1.29890329244453e-05	4.39011600435528
MAP4	0.38499954054054	8.24467831775701	5.02611200030984	2.01197198008662e-06	1.30195534604548e-05	4.3875477903873
BCKDHA	-0.304998590733591	9.07481037383178	-5.0260404774758	2.01257887961986e-06	1.30195534604548e-05	4.38725734954809
HSD3B2	-0.371913370656371	4.43486570093458	-5.02529442113964	2.0189201015443e-06	1.30565193150803e-05	4.38422790595045
ISX	1.15173239382239	5.59701168224299	5.02460459150889	2.02480072693732e-06	1.30904844264957e-05	4.38142702313697
ITGA6-AS1	-0.192430471042471	4.7346076635514	-5.0215153433931	2.05134105978219e-06	1.32579535161093e-05	4.36888679584232
PLEKHA2	-0.241411374517374	4.66968327102804	-5.02098612205221	2.05592156603597e-06	1.32834349026165e-05	4.36673899652229
ERVK3-1	0.437777305019305	8.35887420560748	5.02007968768629	2.06379006906648e-06	1.33301378406453e-05	4.36306063426179
SPDYE2	0.401179289575289	7.14694130841121	5.01938898754212	2.06980552345097e-06	1.33648465799513e-05	4.36025800820789
ZNF786	0.345741142857142	6.26449579439252	5.01861637536106	2.07655459981439e-06	1.34042693696636e-05	4.35712329233284
TIMD4	-0.750807077220077	4.85029644859813	-5.01807071939817	2.0813340301097e-06	1.34309574970575e-05	4.35490958391988
ABHD6	-0.6006968996139	8.86387747663551	-5.01783499146713	2.08340209583046e-06	1.34401379317142e-05	4.35395328925698
ECE1	-0.337414648648649	8.64318009345794	-5.01721356319574	2.08886354630836e-06	1.34711968065423e-05	4.35143242855002
ZNF286A	0.484894054054054	5.50820635514019	5.01488638585793	2.10944018508801e-06	1.35996849579792e-05	4.34199380426532
DCAF11	-0.529813710424711	9.20994046728972	-5.0134769066098	2.12199847124966e-06	1.36764147834426e-05	4.33627851507182
ND4	-0.135764980694981	14.6056196261682	-5.01245897026518	2.13111340246491e-06	1.37309113530103e-05	4.33215150679254
ACOT12	-1.6484583011583	8.76457906542056	-5.01171070658507	2.13783789811767e-06	1.37699772317978e-05	4.32911815896776
NPEPL1	0.46585744015444	5.24459925233645	5.01146351902229	2.14006385976429e-06	1.37800525095027e-05	4.32811615932175
SLIT1	-0.193533104247104	4.98173523364486	-5.0111684544586	2.14272391599965e-06	1.37929158660824e-05	4.32692012534059
SMPD2	0.271164297297298	6.85129990654206	5.01059314240675	2.14791971151465e-06	1.38220890211932e-05	4.32458824277521
MYO1H	-0.219176397683398	3.50157411214953	-5.00907692037962	2.16167195385599e-06	1.39031479508488e-05	4.31844340965042
BRAT1	0.311208046332046	7.89730485981308	5.00905720067595	2.16185137652941e-06	1.39031479508488e-05	4.31836349864332
GUSBP2	0.330941749034748	6.29681205607477	5.00825859336093	2.16912982182688e-06	1.39456497097014e-05	4.31512743082578
SLC66A2	-0.577087478764478	9.38315775700935	-5.00809566176582	2.1706176955476e-06	1.39509083000257e-05	4.31446724846483
SEMA3G	0.624243216216216	5.75681719626168	5.0074310752412	2.17669692767169e-06	1.39856639376227e-05	4.31177454830741
KCNMB2	-0.189250621621622	5.16663280373832	-5.00492158056131	2.19980209310935e-06	1.41291210137347e-05	4.30160883691634
TSBP1	-0.146331505791506	3.05575775700935	-5.00485900595747	2.2003812642884e-06	1.41291210137347e-05	4.30135539367186
MFN1	0.386010054054054	7.44314588785047	5.00450044457453	2.20370286140338e-06	1.41460876651862e-05	4.29990316555123
ARHGEF38	-0.206012432432433	5.92806794392523	-5.00379434005636	2.21025826507374e-06	1.41837960283191e-05	4.2970435227439
DPM1	0.335700347490347	10.4942281308411	5.00360401665812	2.21202845440853e-06	1.41907826662363e-05	4.29627277731486
PIP5KL1	-0.218375980694981	6.00247504672897	-5.00275717718979	2.2199216189333e-06	1.4237033505595e-05	4.29284358325814
IPO11	-0.217816038610038	4.51113785046729	-5.00203860342913	2.22664075347521e-06	1.42757287716649e-05	4.28993406991965
THBD	-0.906117366795366	7.09553401869159	-5.00034309997878	2.24257339205939e-06	1.43734528520298e-05	4.28306998070404
RWDD2B	-0.357757308880309	8.01261775700935	-4.99865570459839	2.25854001463442e-06	1.44713345429991e-05	4.27624014427987
STARD7	0.282567822393823	10.2914793457944	4.99798724731835	2.26489570874134e-06	1.45075940445493e-05	4.27353491649479
UGP2	-0.619240849420849	11.8957242990654	-4.99759695941792	2.26861461490768e-06	1.45251598352413e-05	4.27195553579165
ATF1	0.504941181467182	6.81728102803738	4.99755308133743	2.26903308413562e-06	1.45251598352413e-05	4.27177797883391
DDN	-0.192999691119692	6.21569392523365	-4.99746421128536	2.26988087612209e-06	1.45261215010346e-05	4.27141836040245
CHTF18	0.430202301158301	6.99736102803738	4.99707409454397	2.27360611507494e-06	1.4545491164461e-05	4.26983977448297
FAM168B	0.413828463320464	9.07965700934579	4.99571535492752	2.28662729161616e-06	1.46243018183707e-05	4.26434230446601
ELAC2	-0.207388158301159	4.48178523364486	-4.99351925445026	2.30782677096327e-06	1.47553529869632e-05	4.2554588221851
FASTK	0.293089571428571	8.5851308411215	4.99342284911581	2.30876176520408e-06	1.47568001837353e-05	4.25506890675891
MIR3936HG	-0.220571579150579	7.32590570093458	-4.99334507637454	2.30951631859665e-06	1.47570935312847e-05	4.25475435503411
LOC101927143	-0.217261362934363	7.42245504672897	-4.99103218689743	2.33206609111766e-06	1.48966086752866e-05	4.24540126355294
EIF4A2	0.449236057915058	5.59796626168224	4.99078683308779	2.33447073165736e-06	1.49073960490748e-05	4.24440923492203
SYT9	-0.364674258687259	5.39212102803738	-4.99050637299613	2.33722239497505e-06	1.49179472838145e-05	4.24327529954299
LINC00208	-0.204903158301158	5.89244093457944	-4.99047241287153	2.33755580037873e-06	1.49179472838145e-05	4.24313799717193
PUS10	-0.38406698069498	5.87787906542056	-4.99012685817501	2.34095093610437e-06	1.49350374673522e-05	4.24174093628121
ZEB1	0.463720420849421	4.06212336448598	4.99000002073727	2.34219834020008e-06	1.4938419061662e-05	4.24122815369898
ZRANB2-AS1	-0.180530544401544	5.31798887850467	-4.98982962153297	2.34387517838616e-06	1.49445366548418e-05	4.2405392708753
GPR174	-0.135473301158301	3.4432223364486	-4.9883230270291	2.35875197259265e-06	1.50347875963481e-05	4.23444910718737
CRADD-AS1	-0.169298397683398	3.84407457943925	-4.98777300684387	2.36420599031105e-06	1.50649404964006e-05	4.2322260237853
SRSF3	0.420973370656371	9.59601962616822	4.98726417359314	2.36926252705688e-06	1.50925429377279e-05	4.23016954587404
ZPBP	-0.174808501930502	4.24932551401869	-4.98678025731166	2.37408121680344e-06	1.51186138405856e-05	4.22821389189884
BCLAF3	0.44608938996139	5.9458585046729	4.98635750450388	2.37829866566878e-06	1.51364243510133e-05	4.22650551451081
LMNB2	0.462174671814671	6.93066401869159	4.98635419049874	2.37833175549921e-06	1.51364243510133e-05	4.22649212270963
TMEM126A	0.412878872586872	9.40803794392523	4.98543233374605	2.38755377454027e-06	1.51904735108544e-05	4.22276713981844
TDRKH	0.452235166023166	4.85884018691589	4.98371454962967	2.40483099300223e-06	1.5295724067892e-05	4.21582716099195
TMBIM1	0.41720722007722	9.71449065420561	4.98282051444826	2.41387115491284e-06	1.5344286414288e-05	4.21221577748454
PRKAG2	-0.823905069498069	6.90372046728972	-4.98281373868739	2.41393979510217e-06	1.5344286414288e-05	4.21218840887543
CCDC121	0.272189799227799	3.66151457943925	4.98191531133862	2.42305793998313e-06	1.53975460916109e-05	4.20855969144683
SERPINB1	0.648692861003861	8.51400607476636	4.98048315895816	2.43766221690522e-06	1.54856247726767e-05	4.20277611611574
SPATC1L	0.616691764478764	5.99832158878505	4.97950190824569	2.44771787675626e-06	1.55447627525381e-05	4.19881404867244
LTB	-0.243544239382239	5.76710280373832	-4.97938923878057	2.44887507154004e-06	1.55473702712652e-05	4.19835914597924
RIN1	-0.192259621621621	7.20113429906542	-4.97859155821997	2.45708305619742e-06	1.55947264743234e-05	4.19513869537391
CDK5R1	0.615818486486487	4.41507542056075	4.97622804803448	2.4815606534843e-06	1.57452830737834e-05	4.18559845081122
NRGN	-0.275192841698842	6.23513757009346	-4.97514475396708	2.49285890587526e-06	1.58121516466483e-05	4.18122670401788
SPARCL1	1.15685775289575	9.6604985046729	4.9745896502906	2.49866776216595e-06	1.58441709742216e-05	4.17898675402993
TTF1	0.4097178996139	8.16804299065421	4.97409148297104	2.50389202510595e-06	1.58724650017675e-05	4.17697668538262
LASP1	0.392895791505791	10.9462859813084	4.97394654224684	2.50541400869113e-06	1.58772797677979e-05	4.17639188366414
